Gene,AUROC,Spearman,MSE,MAE
FANCI,0.8272024459165751,0.5801231040523709,0.3059720331802964,0.4047798
FAP,0.6909759970484148,0.3569963620665436,0.36953652277588844,0.4848044
FASN,0.829498960624659,0.6146249216428425,0.4531312845647335,0.53676564
FBL,0.8464293809465737,0.6453939140488978,0.4057215377688408,0.5132992
FBLN1,0.6871778144447694,0.3532327890354149,0.6709615364670753,0.6679338
FBLN2,0.6374011792365624,0.2621773080478307,0.581451341509819,0.6202699
FBLN5,0.6241122937334865,0.2361449541323719,0.36734073236584663,0.48587337
FBN1,0.6959513478549817,0.38193259113801126,0.6557137854397297,0.653281
FBP1,0.7875537354216904,0.5360865483492601,0.5044089332222939,0.52837026
FBXO32,0.7178237171655792,0.44371394621859517,0.5222259387373924,0.5808425
FCER1G,0.6864801307450514,0.3566532304105543,0.8681967556476593,0.72643733
FCGBP,0.71471805822385,0.3919037599355358,2.8121126666665077,1.2141052
FDFT1,0.8450407590419723,0.6302885445442832,0.5167640261352062,0.56172276
FERMT1,0.8740771980446659,0.6888440544509238,0.5504813976585865,0.553961
FGF7,0.6505034721318759,0.28125624130189775,0.5605281591415405,0.590446
FGFR1,0.6431179843655555,0.28795435774827155,0.4205825440585613,0.53288674
FILIP1L,0.6471602168890028,0.2904831786522334,0.5558287799358368,0.6034154
FKBP10,0.7748051903863032,0.5236345407882907,0.8081026971340179,0.7166182
FLNA,0.7446316818304812,0.4895288270952741,0.7766025215387344,0.7035213
FLNB,0.8547686546846642,0.6613608615928206,0.45242204889655113,0.5382093
FMOD,0.6482462030756964,0.2885272493096993,0.7486310079693794,0.68384105
FN1,0.7414728973541524,0.49432537727951376,1.4675615429878235,0.94682235
FNDC1,0.68216305823249,0.3293488793829344,0.41790905594825745,0.51059157
FOS,0.6412032102429984,0.28783510155402275,1.4699408039450645,1.0086614
FOSB,0.5634349481508457,0.11315942774437869,0.5053084753453732,0.57793665
FOXM1,0.8181574550096945,0.5508302645246788,0.3075437508523464,0.3957326
FOXQ1,0.78350896474185,0.511335405804145,0.7855662610381842,0.6454591
FRK,0.8346436634001057,0.6018423132134909,0.3561016358435154,0.4414376
FSTL1,0.6864749602045335,0.37355296319624587,0.8221833556890488,0.7308232
FTH1,0.821020515116196,0.6195319876818632,0.6815509423613548,0.64104545
FTL,0.7866187518793523,0.5491857981037577,1.162541277706623,0.8731847
FUT3,0.8476524812441191,0.6205920305681829,0.4442518316209316,0.478291
FUT6,0.8422561119442744,0.584141276971055,0.34418780729174614,0.40543696
FXYD3,0.8782658171868687,0.709559965585447,1.0807842388749123,0.8302232
FXYD5,0.8274975963231724,0.6133400190009517,0.6918094754219055,0.6602645
FXYD6,0.6871426913117047,0.3652950489835018,0.3558568712323904,0.48975584
G0S2,0.5705095218007952,0.12144210686296668,0.5829399265348911,0.5831439
GALE,0.8565769997989566,0.660400520566458,0.40797533839941025,0.4845798
GALNT12,0.8286882534112415,0.6186135366068285,0.4272274971008301,0.50911963
GALNT3,0.8700005969376436,0.6831364821304428,0.4739661607891321,0.5235932
GALNT4,0.8485698589212158,0.6442001904778607,0.37923371605575085,0.47337747
GALNT5,0.845423510897512,0.6201329850082472,0.5453347899019718,0.53646576
GCHFR,0.8189954380305375,0.5899283079354335,0.4579088129103184,0.499659
GCNT3,0.7948073986221449,0.5169061528233043,0.6255957372486591,0.577671
GDA,0.7945754815616745,0.5019048518193381,0.8695726189762354,0.6390994
GDF15,0.821901277302326,0.597311182153493,1.1867629252374172,0.8056741
GEM,0.6331510085885786,0.27508474674787065,0.5856605134904385,0.61490726
GFPT1,0.8665843317348736,0.6829796534114927,0.574220709502697,0.6115103
GGH,0.8367591187702628,0.6333477587963612,0.5726816039532423,0.57597196
GGT6,0.8055487536031725,0.505767414548961,0.4621058413758874,0.47425318
GINS1,0.822760954325813,0.5460267900905476,0.22694006003439426,0.3344549
GIPC2,0.8393269891583117,0.60565356211368,0.2737446688115597,0.38595915
GLUL,0.7890374838800581,0.549802952271024,0.7491211369633675,0.7081269
GMDS,0.8859437773340056,0.7158631783387319,0.5684778802096844,0.6070751
GNPNAT1,0.825092398244876,0.5895507951933159,0.35685510747134686,0.4484862
GOLM1,0.8873414977992771,0.7115834904843579,0.7095729820430279,0.67907375
GPA33,0.8198155691445772,0.5518903465940176,0.40501911006867886,0.46088094
GPNMB,0.7008161568823621,0.3812841745534451,0.7203956507146358,0.67440337
GPR160,0.8262587152220641,0.5927505521804689,0.5891052857041359,0.54175407
GPR35,0.8646322243363521,0.6738075684732284,0.3767571020871401,0.46049494
GPRC5A,0.8664795978709554,0.6732922245846498,1.0451932549476624,0.8003814
GPRC5C,0.8237165776072142,0.5691885102482678,0.32054719515144825,0.4194812
GPSM2,0.8189626239711089,0.5963589069136818,0.4335845895111561,0.50796616
GPX2,0.8719647747987039,0.6840301687084167,1.0530622079968452,0.8039053
GREM1,0.6553582302167881,0.3194817104225554,1.013233907520771,0.81294864
GRHL2,0.8705921268921396,0.6689435980525673,0.29484773240983486,0.4056211
GSDMB,0.8538608124917223,0.6532363746347294,0.5028501357883215,0.5370581
